n_nodes,seed,case,src,dest,status,hop_count,shortest_hops,stretch,decision_agreement
250,16,B_mds_only,97,40,delivered,4,4,1.0,1.0
250,16,B_mds_only,208,230,delivered,4,3,1.3333333333333333,0.75
250,16,B_mds_only,93,186,delivered,4,4,1.0,0.75
250,16,B_mds_only,79,150,delivered,6,5,1.2,1.0
250,16,B_mds_only,1,15,delivered,6,6,1.0,0.3333333333333333
250,16,B_mds_only,183,53,delivered,5,4,1.25,1.0
250,16,B_mds_only,47,6,delivered,5,4,1.25,1.0
250,16,B_mds_only,71,166,delivered,3,3,1.0,1.0
250,16,B_mds_only,9,140,delivered,5,4,1.25,1.0
250,16,B_mds_only,243,154,delivered,5,4,1.25,0.8
250,16,B_mds_only,220,21,delivered,8,6,1.3333333333333333,1.0
250,16,B_mds_only,20,63,delivered,6,5,1.2,0.8333333333333334
250,16,B_mds_only,115,79,delivered,6,5,1.2,1.0
250,16,B_mds_only,109,17,delivered,7,5,1.4,0.5714285714285714
250,16,B_mds_only,57,230,delivered,5,5,1.0,1.0
250,16,B_mds_only,31,184,delivered,6,5,1.2,0.8333333333333334
250,16,B_mds_only,230,42,delivered,7,5,1.4,1.0
250,16,B_mds_only,108,38,delivered,3,3,1.0,1.0
250,16,B_mds_only,60,126,delivered,3,2,1.5,1.0
250,16,B_mds_only,67,124,delivered,4,4,1.0,1.0
250,16,B_mds_only,119,16,delivered,4,4,1.0,1.0
250,16,B_mds_only,188,227,delivered,5,4,1.25,0.8
250,16,B_mds_only,82,28,delivered,5,4,1.25,1.0
250,16,B_mds_only,218,25,delivered,6,6,1.0,0.8333333333333334
250,16,B_mds_only,86,231,delivered,5,4,1.25,1.0
250,16,B_mds_only,106,197,delivered,4,3,1.3333333333333333,0.5
250,16,B_mds_only,3,154,delivered,5,5,1.0,1.0
250,16,B_mds_only,4,222,delivered,8,7,1.1428571428571428,0.875
250,16,B_mds_only,29,91,delivered,2,2,1.0,1.0
250,16,B_mds_only,15,96,delivered,7,6,1.1666666666666667,0.8571428571428571
250,16,B_mds_only,6,90,delivered,3,3,1.0,0.6666666666666666
250,16,B_mds_only,183,8,delivered,6,5,1.2,1.0
250,16,B_mds_only,77,135,delivered,3,3,1.0,1.0
250,16,B_mds_only,9,80,delivered,5,4,1.25,1.0
250,16,B_mds_only,159,89,delivered,4,3,1.3333333333333333,1.0
250,16,B_mds_only,89,246,delivered,5,5,1.0,1.0
250,16,B_mds_only,216,168,delivered,2,2,1.0,0.5
250,16,B_mds_only,148,194,delivered,2,2,1.0,1.0
250,16,B_mds_only,206,199,delivered,3,3,1.0,1.0
250,16,B_mds_only,106,234,delivered,4,4,1.0,1.0
250,16,B_mds_only,225,44,delivered,8,7,1.1428571428571428,0.875
250,16,B_mds_only,248,110,delivered,5,5,1.0,1.0
250,16,B_mds_only,245,215,delivered,2,2,1.0,1.0
250,16,B_mds_only,15,26,delivered,2,2,1.0,1.0
250,16,B_mds_only,146,195,delivered,2,2,1.0,1.0
250,16,B_mds_only,216,138,delivered,3,3,1.0,1.0
250,16,B_mds_only,181,191,delivered,5,4,1.25,1.0
250,16,B_mds_only,227,182,delivered,2,2,1.0,1.0
250,16,B_mds_only,191,153,delivered,3,3,1.0,1.0
250,16,B_mds_only,144,103,delivered,3,3,1.0,1.0
250,16,B_mds_only,100,155,delivered,4,4,1.0,1.0
250,16,B_mds_only,8,92,delivered,3,3,1.0,1.0
250,16,B_mds_only,186,146,delivered,4,3,1.3333333333333333,1.0
250,16,B_mds_only,72,6,delivered,2,2,1.0,1.0
250,16,B_mds_only,65,76,delivered,5,5,1.0,1.0
250,16,B_mds_only,32,56,delivered,4,3,1.3333333333333333,0.75
250,16,B_mds_only,112,54,delivered,3,3,1.0,1.0
250,16,B_mds_only,130,119,delivered,2,2,1.0,1.0
250,16,B_mds_only,32,70,delivered,3,2,1.5,1.0
250,16,B_mds_only,146,168,delivered,3,3,1.0,0.3333333333333333
250,16,B_mds_only,84,190,delivered,5,5,1.0,0.8
250,16,B_mds_only,62,119,delivered,4,4,1.0,0.75
250,16,B_mds_only,69,236,delivered,7,5,1.4,0.8571428571428571
250,16,B_mds_only,143,28,delivered,4,4,1.0,0.5
250,16,B_mds_only,193,28,delivered,7,6,1.1666666666666667,0.8571428571428571
250,16,B_mds_only,93,17,delivered,7,5,1.4,0.7142857142857143
250,16,B_mds_only,234,18,delivered,8,6,1.3333333333333333,1.0
250,16,B_mds_only,92,139,delivered,2,2,1.0,1.0
250,16,B_mds_only,239,101,delivered,6,5,1.2,1.0
250,16,B_mds_only,164,218,delivered,3,3,1.0,0.6666666666666666
250,16,B_mds_only,121,23,delivered,3,3,1.0,1.0
250,16,B_mds_only,111,198,delivered,5,4,1.25,1.0
250,16,B_mds_only,122,38,delivered,3,3,1.0,0.6666666666666666
250,16,B_mds_only,75,219,delivered,4,4,1.0,1.0
250,16,B_mds_only,156,20,delivered,6,5,1.2,0.8333333333333334
250,16,B_mds_only,189,214,delivered,3,3,1.0,1.0
250,16,B_mds_only,18,60,delivered,5,4,1.25,1.0
250,16,B_mds_only,97,176,delivered,2,2,1.0,0.5
250,16,B_mds_only,54,215,delivered,4,4,1.0,1.0
250,16,B_mds_only,68,110,delivered,6,5,1.2,0.8333333333333334
250,16,B_mds_only,235,199,delivered,2,2,1.0,1.0
250,16,B_mds_only,126,165,delivered,4,4,1.0,1.0
250,16,B_mds_only,133,11,delivered,6,4,1.5,1.0
250,16,B_mds_only,118,39,delivered,2,2,1.0,1.0
250,16,B_mds_only,30,99,delivered,6,5,1.2,0.8333333333333334
250,16,B_mds_only,2,244,delivered,7,6,1.1666666666666667,0.7142857142857143
250,16,B_mds_only,201,152,delivered,2,2,1.0,1.0
250,16,B_mds_only,153,162,delivered,3,3,1.0,0.3333333333333333
250,16,B_mds_only,129,74,delivered,5,4,1.25,1.0
250,16,B_mds_only,88,3,delivered,4,3,1.3333333333333333,1.0
250,16,B_mds_only,238,217,delivered,3,2,1.5,1.0
250,16,B_mds_only,64,169,delivered,5,5,1.0,1.0
250,16,B_mds_only,208,33,delivered,6,5,1.2,0.3333333333333333
250,16,B_mds_only,169,226,delivered,4,4,1.0,1.0
250,16,B_mds_only,176,15,delivered,8,7,1.1428571428571428,1.0
250,16,B_mds_only,63,231,delivered,6,6,1.0,1.0
250,16,B_mds_only,137,238,delivered,4,3,1.3333333333333333,1.0
250,16,B_mds_only,96,2,delivered,3,3,1.0,1.0
250,16,B_mds_only,141,5,delivered,6,5,1.2,1.0
250,16,B_mds_only,33,134,delivered,4,4,1.0,1.0
250,16,B_mds_only,224,44,delivered,9,7,1.2857142857142858,1.0
250,16,B_mds_only,11,95,delivered,3,3,1.0,1.0
250,16,B_mds_only,187,215,delivered,2,2,1.0,1.0
250,16,B_mds_only,61,81,delivered,6,5,1.2,1.0
250,16,B_mds_only,127,76,delivered,2,2,1.0,0.5
250,16,B_mds_only,51,90,delivered,3,3,1.0,1.0
250,16,B_mds_only,14,1,delivered,5,5,1.0,0.8
250,16,B_mds_only,245,232,delivered,2,2,1.0,1.0
250,16,B_mds_only,106,17,delivered,5,4,1.25,0.8
250,16,B_mds_only,94,151,delivered,4,3,1.3333333333333333,1.0
250,16,B_mds_only,189,124,delivered,2,2,1.0,1.0
250,16,B_mds_only,117,10,delivered,4,4,1.0,0.75
250,16,B_mds_only,240,72,delivered,6,5,1.2,0.8333333333333334
250,16,B_mds_only,218,246,delivered,2,2,1.0,1.0
250,16,B_mds_only,176,102,delivered,4,3,1.3333333333333333,1.0
250,16,B_mds_only,29,77,delivered,2,2,1.0,1.0
250,16,B_mds_only,160,89,delivered,5,4,1.25,1.0
250,16,B_mds_only,71,112,delivered,4,3,1.3333333333333333,1.0
250,16,B_mds_only,84,43,delivered,4,4,1.0,0.5
250,16,B_mds_only,86,44,delivered,4,3,1.3333333333333333,1.0
250,16,B_mds_only,140,192,delivered,6,5,1.2,0.8333333333333334
250,16,B_mds_only,55,52,delivered,2,2,1.0,1.0
250,16,B_mds_only,123,234,delivered,3,3,1.0,1.0
250,16,B_mds_only,181,207,delivered,5,5,1.0,1.0
250,16,B_mds_only,158,9,delivered,4,4,1.0,1.0
250,16,B_mds_only,185,6,delivered,6,5,1.2,1.0
250,16,B_mds_only,245,129,delivered,4,3,1.3333333333333333,1.0
250,16,B_mds_only,117,58,delivered,3,3,1.0,1.0
250,16,B_mds_only,102,153,delivered,2,2,1.0,1.0
250,16,B_mds_only,74,110,delivered,3,2,1.5,0.6666666666666666
250,16,B_mds_only,133,87,delivered,3,2,1.5,0.6666666666666666
250,16,B_mds_only,0,141,delivered,7,6,1.1666666666666667,0.8571428571428571
250,16,B_mds_only,8,89,delivered,2,2,1.0,1.0
250,16,B_mds_only,195,235,delivered,4,3,1.3333333333333333,1.0
250,16,B_mds_only,138,113,delivered,4,4,1.0,1.0
250,16,C_mds_attraction,93,39,delivered,4,3,1.3333333333333333,0.75
250,16,C_mds_attraction,60,118,delivered,4,4,1.0,0.5
250,16,C_mds_attraction,162,140,delivered,5,4,1.25,0.8
250,16,C_mds_attraction,126,31,delivered,3,3,1.0,0.6666666666666666
250,16,C_mds_attraction,76,188,delivered,4,3,1.3333333333333333,1.0
250,16,C_mds_attraction,61,87,delivered,3,3,1.0,0.6666666666666666
250,16,C_mds_attraction,66,192,delivered,4,4,1.0,0.75
250,16,C_mds_attraction,68,196,delivered,5,3,1.6666666666666667,1.0
250,16,C_mds_attraction,217,41,delivered,6,5,1.2,1.0
250,16,C_mds_attraction,114,218,delivered,4,4,1.0,1.0
250,16,C_mds_attraction,46,18,delivered,5,5,1.0,1.0
250,16,C_mds_attraction,221,249,delivered,3,3,1.0,1.0
250,16,C_mds_attraction,112,28,delivered,6,5,1.2,1.0
250,16,C_mds_attraction,42,143,delivered,3,3,1.0,1.0
250,16,C_mds_attraction,209,155,delivered,5,4,1.25,0.6
250,16,C_mds_attraction,199,225,delivered,3,3,1.0,1.0
250,16,C_mds_attraction,37,108,delivered,5,4,1.25,0.8
250,16,C_mds_attraction,194,202,delivered,4,4,1.0,1.0
250,16,C_mds_attraction,14,81,delivered,8,6,1.3333333333333333,0.75
250,16,C_mds_attraction,7,139,delivered,5,4,1.25,0.6
250,16,C_mds_attraction,168,172,delivered,2,2,1.0,1.0
250,16,C_mds_attraction,82,94,delivered,6,5,1.2,0.8333333333333334
250,16,C_mds_attraction,151,101,delivered,2,2,1.0,1.0
250,16,C_mds_attraction,233,112,delivered,7,5,1.4,0.7142857142857143
250,16,C_mds_attraction,144,86,delivered,4,3,1.3333333333333333,0.75
250,16,C_mds_attraction,140,76,delivered,2,2,1.0,1.0
250,16,C_mds_attraction,171,146,delivered,5,4,1.25,1.0
250,16,C_mds_attraction,31,8,delivered,4,3,1.3333333333333333,0.75
250,16,C_mds_attraction,245,136,delivered,4,3,1.3333333333333333,0.75
250,16,C_mds_attraction,235,212,delivered,4,3,1.3333333333333333,1.0
250,16,C_mds_attraction,179,140,delivered,5,4,1.25,0.8
250,16,C_mds_attraction,90,164,delivered,4,3,1.3333333333333333,1.0
250,16,C_mds_attraction,181,89,delivered,3,3,1.0,1.0
250,16,C_mds_attraction,99,209,delivered,3,3,1.0,0.6666666666666666
250,16,C_mds_attraction,161,96,delivered,3,2,1.5,0.6666666666666666
250,16,C_mds_attraction,88,206,delivered,5,4,1.25,0.8
250,16,C_mds_attraction,67,184,delivered,5,4,1.25,0.8
250,16,C_mds_attraction,246,82,delivered,5,5,1.0,1.0
250,16,C_mds_attraction,108,167,delivered,3,3,1.0,1.0
250,16,C_mds_attraction,65,28,delivered,5,5,1.0,1.0
250,16,C_mds_attraction,219,93,delivered,5,4,1.25,1.0
250,16,C_mds_attraction,153,234,delivered,2,2,1.0,0.5
250,16,C_mds_attraction,119,176,delivered,4,3,1.3333333333333333,0.75
250,16,C_mds_attraction,131,189,delivered,5,5,1.0,0.6
250,16,C_mds_attraction,5,91,delivered,4,4,1.0,1.0
250,16,C_mds_attraction,100,177,delivered,3,3,1.0,0.6666666666666666
250,16,C_mds_attraction,22,98,delivered,4,3,1.3333333333333333,1.0
250,16,C_mds_attraction,3,68,delivered,2,2,1.0,1.0
250,16,C_mds_attraction,94,198,delivered,5,4,1.25,1.0
250,16,C_mds_attraction,128,88,delivered,3,3,1.0,1.0
250,16,C_mds_attraction,139,185,delivered,2,2,1.0,0.5
250,16,C_mds_attraction,181,64,delivered,5,3,1.6666666666666667,1.0
250,16,C_mds_attraction,51,207,delivered,7,6,1.1666666666666667,0.7142857142857143
250,16,C_mds_attraction,165,230,delivered,2,2,1.0,1.0
250,16,C_mds_attraction,36,222,delivered,6,6,1.0,0.8333333333333334
250,16,C_mds_attraction,161,173,delivered,6,5,1.2,1.0
250,16,C_mds_attraction,96,139,delivered,5,5,1.0,1.0
250,16,C_mds_attraction,136,85,delivered,2,2,1.0,1.0
250,16,C_mds_attraction,58,79,delivered,2,2,1.0,0.5
250,16,C_mds_attraction,167,133,delivered,2,2,1.0,1.0
250,16,C_mds_attraction,9,20,delivered,2,2,1.0,1.0
250,16,C_mds_attraction,98,109,delivered,6,5,1.2,1.0
250,16,C_mds_attraction,81,12,delivered,5,5,1.0,0.4
250,16,C_mds_attraction,215,104,delivered,4,3,1.3333333333333333,1.0
250,16,C_mds_attraction,53,30,delivered,4,4,1.0,1.0
250,16,C_mds_attraction,139,118,delivered,3,3,1.0,1.0
250,16,C_mds_attraction,20,9,delivered,2,2,1.0,1.0
250,16,C_mds_attraction,53,151,delivered,4,3,1.3333333333333333,1.0
250,16,C_mds_attraction,22,27,delivered,3,2,1.5,1.0
250,16,C_mds_attraction,131,104,delivered,2,2,1.0,1.0
250,16,C_mds_attraction,23,91,delivered,3,3,1.0,1.0
250,16,C_mds_attraction,51,206,delivered,6,6,1.0,1.0
250,16,C_mds_attraction,57,244,delivered,6,5,1.2,0.6666666666666666
250,16,C_mds_attraction,95,51,delivered,5,5,1.0,1.0
250,16,C_mds_attraction,173,201,delivered,2,2,1.0,1.0
250,16,C_mds_attraction,110,114,delivered,6,5,1.2,1.0
250,16,C_mds_attraction,194,170,delivered,6,4,1.5,0.6666666666666666
250,16,C_mds_attraction,193,6,delivered,6,5,1.2,1.0
250,16,C_mds_attraction,33,117,delivered,3,3,1.0,1.0
250,16,C_mds_attraction,116,141,delivered,4,4,1.0,1.0
250,16,C_mds_attraction,112,69,delivered,2,2,1.0,1.0
250,16,C_mds_attraction,188,246,delivered,4,3,1.3333333333333333,0.75
250,16,C_mds_attraction,87,183,delivered,4,3,1.3333333333333333,0.75
250,16,C_mds_attraction,191,124,delivered,2,2,1.0,1.0
250,16,C_mds_attraction,89,116,delivered,2,2,1.0,1.0
250,16,C_mds_attraction,226,15,delivered,9,8,1.125,0.8888888888888888
250,16,C_mds_attraction,171,5,delivered,6,5,1.2,1.0
250,16,C_mds_attraction,206,49,delivered,9,7,1.2857142857142858,0.8888888888888888
250,16,C_mds_attraction,13,106,delivered,3,3,1.0,1.0
250,16,C_mds_attraction,5,220,delivered,9,6,1.5,1.0
250,16,C_mds_attraction,152,35,delivered,4,4,1.0,1.0
250,16,C_mds_attraction,190,91,delivered,4,3,1.3333333333333333,1.0
250,16,C_mds_attraction,32,207,delivered,9,7,1.2857142857142858,0.7777777777777778
250,16,C_mds_attraction,237,208,delivered,7,6,1.1666666666666667,1.0
250,16,C_mds_attraction,115,157,delivered,5,5,1.0,1.0
250,16,C_mds_attraction,196,216,delivered,2,2,1.0,1.0
250,16,C_mds_attraction,85,155,delivered,3,3,1.0,1.0
250,16,C_mds_attraction,135,177,delivered,4,3,1.3333333333333333,1.0
250,16,C_mds_attraction,68,211,delivered,4,4,1.0,1.0
250,16,C_mds_attraction,105,101,delivered,2,2,1.0,0.5
250,16,C_mds_attraction,200,79,delivered,5,5,1.0,0.8
250,16,C_mds_attraction,34,244,delivered,6,5,1.2,0.6666666666666666
250,16,C_mds_attraction,31,194,delivered,8,7,1.1428571428571428,1.0
250,16,C_mds_attraction,183,154,delivered,2,2,1.0,1.0
250,16,C_mds_attraction,119,143,delivered,5,4,1.25,0.8
250,16,C_mds_attraction,82,227,delivered,5,4,1.25,0.6
250,16,C_mds_attraction,240,141,delivered,7,6,1.1666666666666667,0.8571428571428571
250,16,C_mds_attraction,137,126,delivered,2,2,1.0,1.0
250,16,C_mds_attraction,193,66,delivered,4,4,1.0,1.0
250,16,C_mds_attraction,96,147,delivered,2,2,1.0,1.0
250,16,C_mds_attraction,14,107,delivered,4,3,1.3333333333333333,0.5
250,16,C_mds_attraction,128,60,delivered,7,6,1.1666666666666667,0.8571428571428571
250,16,C_mds_attraction,31,238,delivered,6,5,1.2,0.6666666666666666
250,16,C_mds_attraction,148,2,delivered,4,4,1.0,0.75
250,16,C_mds_attraction,35,216,delivered,6,5,1.2,1.0
250,16,C_mds_attraction,111,134,delivered,4,4,1.0,0.75
250,16,C_mds_attraction,137,79,delivered,4,3,1.3333333333333333,1.0
250,16,C_mds_attraction,38,47,delivered,4,4,1.0,1.0
250,16,C_mds_attraction,68,225,delivered,5,4,1.25,0.8
250,16,C_mds_attraction,96,209,delivered,4,3,1.3333333333333333,0.5
250,16,C_mds_attraction,47,207,delivered,5,5,1.0,1.0
250,16,C_mds_attraction,91,164,delivered,4,4,1.0,1.0
250,16,C_mds_attraction,217,36,delivered,6,5,1.2,1.0
250,16,C_mds_attraction,92,11,delivered,2,2,1.0,1.0
250,16,C_mds_attraction,247,126,delivered,5,4,1.25,1.0
250,16,C_mds_attraction,61,211,delivered,6,6,1.0,1.0
250,16,C_mds_attraction,203,37,delivered,7,5,1.4,1.0
250,16,C_mds_attraction,207,198,delivered,5,4,1.25,0.8
250,16,C_mds_attraction,14,215,delivered,7,6,1.1666666666666667,1.0
250,16,C_mds_attraction,108,246,delivered,6,5,1.2,1.0
250,16,C_mds_attraction,162,235,delivered,4,4,1.0,1.0
250,16,C_mds_attraction,193,184,delivered,3,3,1.0,0.6666666666666666
250,16,C_mds_attraction,14,126,delivered,3,3,1.0,1.0
250,16,C_mds_attraction,205,193,delivered,6,5,1.2,1.0
250,16,C_mds_attraction,202,232,delivered,2,2,1.0,1.0
250,16,C_mds_attraction,17,23,delivered,3,3,1.0,1.0
250,16,C_mds_attraction,96,192,delivered,4,3,1.3333333333333333,0.5
250,16,C_mds_attraction,219,26,delivered,5,5,1.0,1.0
250,16,C_mds_attraction,154,93,delivered,3,3,1.0,1.0
250,16,C_mds_attraction,214,69,delivered,5,4,1.25,1.0
250,16,C_mds_attraction,126,206,delivered,2,2,1.0,1.0
250,16,C_mds_attraction,44,223,delivered,6,5,1.2,0.6666666666666666
250,16,C_mds_attraction,28,164,delivered,5,5,1.0,1.0
250,16,C_mds_attraction,7,75,delivered,2,2,1.0,1.0
250,16,C_mds_attraction,92,143,delivered,2,2,1.0,1.0
250,16,C_mds_attraction,72,120,delivered,2,2,1.0,1.0
250,16,C_mds_attraction,165,201,delivered,2,2,1.0,1.0
250,16,C_mds_attraction,205,138,delivered,2,2,1.0,1.0
250,16,C_mds_attraction,77,152,delivered,3,3,1.0,1.0
250,16,C_mds_attraction,79,231,delivered,6,6,1.0,0.8333333333333334
250,16,C_mds_attraction,139,32,delivered,7,5,1.4,0.5714285714285714
250,16,C_mds_attraction,125,178,delivered,5,5,1.0,0.8
250,16,C_mds_attraction,27,243,delivered,9,7,1.2857142857142858,1.0
250,16,C_mds_attraction,47,90,delivered,4,3,1.3333333333333333,1.0
250,16,C_mds_attraction,181,230,delivered,2,2,1.0,1.0
250,16,C_mds_attraction,166,81,delivered,4,4,1.0,0.75
250,16,C_mds_attraction,61,208,delivered,8,7,1.1428571428571428,1.0
250,16,C_mds_attraction,119,51,delivered,2,2,1.0,1.0
250,16,C_mds_attraction,60,19,delivered,5,4,1.25,1.0
250,16,C_mds_attraction,78,1,delivered,8,6,1.3333333333333333,0.875
250,16,C_mds_attraction,92,176,delivered,6,5,1.2,1.0
250,16,C_mds_attraction,66,211,delivered,5,4,1.25,1.0
250,16,C_mds_attraction,108,81,delivered,6,5,1.2,1.0
250,16,C_mds_attraction,105,220,delivered,4,4,1.0,1.0
250,16,C_mds_attraction,100,40,delivered,3,3,1.0,1.0
250,16,C_mds_attraction,135,237,delivered,4,4,1.0,1.0
250,16,C_mds_attraction,139,68,delivered,4,4,1.0,1.0
250,16,C_mds_attraction,186,241,delivered,5,4,1.25,0.6
250,16,C_mds_attraction,189,30,delivered,5,4,1.25,0.8
250,16,C_mds_attraction,175,169,delivered,3,3,1.0,1.0
250,16,C_mds_attraction,162,60,delivered,6,5,1.2,0.6666666666666666
250,16,C_mds_attraction,66,154,delivered,4,4,1.0,1.0
250,16,C_mds_attraction,27,239,delivered,7,6,1.1666666666666667,1.0
250,16,C_mds_attraction,161,25,delivered,7,5,1.4,0.7142857142857143
250,16,C_mds_attraction,160,229,delivered,3,3,1.0,1.0
250,16,C_mds_attraction,239,136,delivered,5,4,1.25,1.0
250,16,C_mds_attraction,1,102,delivered,4,3,1.3333333333333333,0.75
250,16,C_mds_attraction,56,214,delivered,5,4,1.25,0.8
250,16,C_mds_attraction,207,172,delivered,2,2,1.0,1.0
250,16,C_mds_attraction,52,225,delivered,5,4,1.25,0.8
250,16,C_mds_attraction,243,91,delivered,7,6,1.1666666666666667,0.8571428571428571
250,16,C_mds_attraction,5,173,delivered,6,5,1.2,1.0
250,16,C_mds_attraction,162,98,delivered,3,2,1.5,1.0
250,16,C_mds_attraction,113,226,delivered,3,3,1.0,1.0
250,16,C_mds_attraction,30,226,delivered,8,7,1.1428571428571428,1.0
250,16,C_mds_attraction,78,172,delivered,3,3,1.0,1.0
250,16,C_mds_attraction,22,174,delivered,6,5,1.2,0.8333333333333334
250,16,C_mds_attraction,204,244,delivered,4,4,1.0,0.75
250,16,C_mds_attraction,45,6,delivered,4,3,1.3333333333333333,1.0
250,16,C_mds_attraction,119,68,delivered,2,2,1.0,1.0
250,16,C_mds_attraction,205,39,delivered,6,5,1.2,0.8333333333333334
250,16,C_mds_attraction,1,71,delivered,4,3,1.3333333333333333,0.75
250,16,C_mds_attraction,89,111,delivered,3,3,1.0,1.0
250,16,C_mds_attraction,60,184,delivered,5,4,1.25,1.0
250,16,C_mds_attraction,7,194,delivered,6,6,1.0,1.0
250,16,C_mds_attraction,81,1,delivered,2,2,1.0,1.0
250,16,C_mds_attraction,73,207,delivered,5,5,1.0,0.8
250,16,C_mds_attraction,207,70,delivered,6,6,1.0,0.8333333333333334
250,16,C_mds_attraction,217,133,delivered,3,3,1.0,1.0
250,16,C_mds_attraction,227,149,delivered,2,2,1.0,1.0
250,16,C_mds_attraction,84,209,delivered,4,3,1.3333333333333333,1.0
250,16,C_mds_attraction,97,214,delivered,5,4,1.25,1.0
250,16,C_mds_attraction,163,8,delivered,5,5,1.0,0.8
250,16,C_mds_attraction,5,195,delivered,6,5,1.2,1.0
250,16,C_mds_attraction,176,68,delivered,4,3,1.3333333333333333,1.0
250,16,C_mds_attraction,24,36,delivered,2,2,1.0,1.0
250,16,C_mds_attraction,114,139,delivered,4,4,1.0,0.75
250,16,C_mds_attraction,56,131,delivered,4,3,1.3333333333333333,1.0
250,16,C_mds_attraction,94,243,delivered,8,6,1.3333333333333333,0.625
250,16,C_mds_attraction,140,152,delivered,2,2,1.0,1.0
250,16,C_mds_attraction,119,108,delivered,2,2,1.0,1.0
250,16,C_mds_attraction,143,204,delivered,3,2,1.5,0.3333333333333333
250,16,C_mds_attraction,244,59,delivered,7,6,1.1666666666666667,0.8571428571428571
250,16,C_mds_attraction,227,74,delivered,6,5,1.2,0.8333333333333334
250,16,C_mds_attraction,185,124,delivered,2,2,1.0,1.0
250,16,C_mds_attraction,203,87,delivered,5,4,1.25,1.0
250,16,C_mds_attraction,124,73,delivered,2,2,1.0,1.0
250,16,C_mds_attraction,139,60,delivered,3,3,1.0,1.0
250,16,C_mds_attraction,48,95,delivered,8,6,1.3333333333333333,0.75
250,16,C_mds_attraction,189,134,delivered,5,4,1.25,1.0
250,16,C_mds_attraction,72,185,delivered,4,3,1.3333333333333333,1.0
250,16,C_mds_attraction,1,95,delivered,7,6,1.1666666666666667,1.0
250,16,C_mds_attraction,128,188,delivered,6,5,1.2,1.0
250,16,C_mds_attraction,80,226,delivered,5,4,1.25,0.8
250,16,C_mds_attraction,94,172,delivered,3,2,1.5,1.0
250,16,C_mds_attraction,7,81,delivered,4,3,1.3333333333333333,0.5
250,16,C_mds_attraction,33,172,delivered,6,5,1.2,1.0
250,16,C_mds_attraction,236,233,delivered,2,2,1.0,0.5
250,16,C_mds_attraction,64,183,delivered,6,4,1.5,1.0
250,16,C_mds_attraction,219,157,delivered,3,2,1.5,1.0
250,16,C_mds_attraction,54,179,delivered,5,4,1.25,1.0
250,16,C_mds_attraction,237,30,delivered,6,6,1.0,0.8333333333333334
250,16,C_mds_attraction,85,210,delivered,4,4,1.0,1.0
250,16,C_mds_attraction,182,100,delivered,3,3,1.0,1.0
250,16,C_mds_attraction,116,57,delivered,3,3,1.0,1.0
250,16,C_mds_attraction,216,207,delivered,4,3,1.3333333333333333,1.0
250,16,C_mds_attraction,196,155,delivered,4,3,1.3333333333333333,0.75
250,16,C_mds_attraction,30,48,delivered,6,6,1.0,1.0
250,16,C_mds_attraction,113,170,delivered,5,4,1.25,0.8
250,16,C_mds_attraction,0,12,delivered,6,5,1.2,0.5
250,16,C_mds_attraction,53,237,delivered,7,6,1.1666666666666667,1.0
250,16,C_mds_attraction,1,139,delivered,6,5,1.2,1.0
250,16,C_mds_attraction,21,216,delivered,6,5,1.2,1.0
250,16,C_mds_attraction,90,67,delivered,3,3,1.0,1.0
250,16,C_mds_attraction,85,27,delivered,3,3,1.0,1.0
250,16,C_mds_attraction,106,38,delivered,2,2,1.0,0.5
250,16,C_mds_attraction,214,133,delivered,2,2,1.0,1.0
250,16,C_mds_attraction,97,10,delivered,5,5,1.0,1.0
250,16,C_mds_attraction,116,146,delivered,2,2,1.0,1.0
250,16,C_mds_attraction,151,175,delivered,4,4,1.0,0.75
250,16,C_mds_attraction,193,205,delivered,5,5,1.0,1.0
250,16,C_mds_attraction,63,54,delivered,4,4,1.0,1.0
250,16,C_mds_attraction,102,241,delivered,5,4,1.25,0.8
250,16,C_mds_attraction,133,161,delivered,2,2,1.0,1.0
250,16,C_mds_attraction,171,34,delivered,6,5,1.2,1.0
250,16,C_mds_attraction,45,57,delivered,2,2,1.0,1.0
250,16,C_mds_attraction,23,145,delivered,6,5,1.2,0.8333333333333334
250,16,C_mds_attraction,156,208,delivered,7,5,1.4,0.5714285714285714
250,16,C_mds_attraction,147,4,delivered,4,3,1.3333333333333333,1.0
250,16,C_mds_attraction,199,61,delivered,6,5,1.2,1.0
250,16,C_mds_attraction,236,176,delivered,6,5,1.2,0.8333333333333334
